,date,trackID,ar_cat,start_date,end_date,duration,landslideID,landslide_lat,landslide_lon,ivt,ivtdir,prec,western_low,western_high,northwestern_low,northwestern_high,eastern_low,eastern_high,western_freeze,northwestern_freeze,eastern_freeze
1202,2004-05-19,78913.0,3.0,2004-05-19 18:00:00,2004-05-20 06:00:00,12.0,,,,769.1921286732335,166.20058534262506 degree,129.82867431640625,-1392.6398582023687,411.75600847926273,-1386.1462696995764,,-834.7096735097915,281.20491608173126,-1,-1,1
1203,2004-05-20,78928.0,3.0,2004-05-20 06:00:00,2004-05-20 12:00:00,6.0,,,,361.0967180738473,88.35995078962993 degree,129.82745361328125,-1505.976606566567,427.8582447628837,-1464.446173831376,,-672.9449141657188,,-1,-1,-1
1204,2004-05-23,78957.0,3.0,2004-05-23 12:00:00,2004-05-23 18:00:00,6.0,,,,470.5476015712317,251.1096930924521 degree,281.87548828125,-1649.2500992433215,,-1020.348824115866,,-556.0277269256727,,-1,-1,-1
1205,2004-05-24,78961.0,3.0,2004-05-24 06:00:00,2004-05-24 12:00:00,6.0,,,,356.0536337346145,250.35476305391092 degree,106.8319091796875,-1189.0614547640816,,-1391.307585391784,,-466.8101710408106,,-1,-1,-1
1206,2004-05-25,78973.0,3.0,2004-05-25 06:00:00,2004-05-25 18:00:00,12.0,,,,485.32493806165246,238.96959189147674 degree,73.3736572265625,-1375.2426486779552,,-1466.017569641914,,-531.8454030589135,,-1,-1,-1
1207,2004-05-26,78983.0,3.0,2004-05-26 06:00:00,2004-05-26 12:00:00,6.0,,,,370.13095099640327,225.99238505018116 degree,110.3892822265625,-1423.8775716387786,,-1503.815501278035,,-625.8441012186864,,-1,-1,-1
1208,2005-03-06,81617.0,3.0,2005-03-06 06:00:00,2005-03-06 12:00:00,6.0,,,,235.1597498626773,269.8176179474432 degree,5.146484375,-180.7748080688163,371.9867452752384,,604.6940657049154,-104.36420536167789,248.2627062164537,1,1,1
1209,2005-03-08,81637.0,3.0,2005-03-08 00:00:00,2005-03-08 18:00:00,18.0,,,,264.8518426598795,265.71166373559856 degree,6.43359375,,256.9496865651252,,510.98935003350243,,569.5937690617595,1,1,1
1210,2005-03-09,81657.0,3.0,2005-03-09 18:00:00,2005-03-10 00:00:00,6.0,,,,383.0225710523286,270.56864347104806 degree,5.636962890625,-310.18590140001106,311.2262127633909,,295.67926973090783,-43.94017636395953,517.2487984227929,1,1,1
1211,2005-03-25,81786.0,3.0,2005-03-25 12:00:00,2005-03-25 18:00:00,6.0,,,,591.307476300403,238.09093607429628 degree,56.16845703125,-413.6669601472306,,-230.15508408342077,,-296.09041459930506,222.4786331465143,-1,-1,-1
1212,2005-03-28,81808.0,3.0,2005-03-28 12:00:00,2005-03-29 06:00:00,18.0,,,,431.5256934071698,262.90313851974247 degree,38.093505859375,-446.3683809252107,,-860.942529064917,,-173.60254868727517,163.9715805321539,-1,-1,-1
1213,2005-03-29,81817.0,3.0,2005-03-29 12:00:00,2005-03-29 18:00:00,6.0,,,,405.61030254400805,263.44560728985743 degree,44.912109375,-430.1491415599762,,-575.9549135961437,,-162.22309573753563,244.25361867421907,-1,-1,-1
1214,2005-03-30,81823.0,3.0,2005-03-30 12:00:00,2005-03-31 12:00:00,24.0,,,,570.282970895096,248.8386566637968 degree,80.90185546875,-369.23302941013645,,-296.68940858435235,,-146.77896898502516,323.59545379677826,-1,-1,1
1215,2005-04-06,81873.0,3.0,2005-04-06 06:00:00,2005-04-06 12:00:00,6.0,,,,243.41843742970215,259.6928473198985 degree,40.42274475097656,-412.21866519382064,331.1911279773985,-1426.2838562153247,,-253.13933323114773,193.02697515990945,-1,-1,-1
1216,2005-04-06,81878.0,3.0,2005-04-06 18:00:00,2005-04-07 00:00:00,6.0,,,,255.03311872104527,220.34183049530984 degree,64.99554443359375,-412.21866519382064,331.1911279773985,-1426.2838562153247,,-253.13933323114773,193.02697515990945,-1,-1,-1
1217,2005-04-07,81888.0,3.0,2005-04-07 18:00:00,2005-04-08 00:00:00,6.0,,,,343.1700256469879,240.9143608387571 degree,67.02984619140625,-415.5280891270698,,-1406.094869091241,,-281.507290765406,157.81148612587884,-1,-1,-1
1218,2005-04-09,81898.0,3.0,2005-04-09 06:00:00,2005-04-09 12:00:00,6.0,,,,489.0831146934252,241.58421759081605 degree,54.8648681640625,-715.9909520715918,,-1265.2207497292854,,-269.50543732029075,210.98707000761985,-1,-1,-1
1219,2005-04-09,81900.0,3.0,2005-04-09 18:00:00,2005-04-11 00:00:00,30.0,,,,558.5218395430537,229.890316668909 degree,143.307373046875,-715.9909520715918,,-1265.2207497292854,,-269.50543732029075,210.98707000761985,-1,-1,-1
1220,2005-04-19,81944.0,3.0,2005-04-19 00:00:00,2005-04-19 06:00:00,6.0,,,,156.96635868954993,277.1764943361888 degree,10.95684814453125,-848.7986252835985,450.0449727407681,-811.849205033244,553.6500915127287,-305.1147296658182,,1,-1,-1
1221,2005-05-28,82305.0,3.0,2005-05-28 06:00:00,2005-05-28 12:00:00,6.0,,,,329.3963707333591,251.29190341735043 degree,99.5400390625,-975.7876824545485,,-1110.6368941558874,,-987.6261086799142,418.79276431030735,-1,-1,1
1222,2005-05-29,82310.0,3.0,2005-05-29 06:00:00,2005-05-29 12:00:00,6.0,,,,405.7380273973461,243.49141705101084 degree,63.251708984375,-1050.1250615639262,,-1308.2459152107144,,-990.2611211175193,468.34353655106435,-1,-1,1
1223,2006-03-10,84977.0,3.0,2006-03-10 06:00:00,2006-03-11 18:00:00,36.0,,,,552.1264937193122,230.11082334052944 degree,48.322509765625,-261.5051379288225,502.41702503170126,,756.2707511687487,,608.3830478609934,1,1,1
1224,2006-03-12,84994.0,3.0,2006-03-12 06:00:00,2006-03-12 12:00:00,6.0,,,,580.2421639930027,231.37094836654722 degree,30.83642578125,-411.2153154904763,528.2710972057835,,549.5607266070119,-181.9487625510539,,1,1,-1
1225,2006-03-16,85037.0,3.0,2006-03-16 06:00:00,2006-03-16 12:00:00,6.0,,,,302.4622119935052,228.06575679202248 degree,14.0703125,-442.2015874311463,,-601.4199261964446,,-104.77996890239925,310.98214014900486,-1,-1,1
1226,2006-03-16,85042.0,3.0,2006-03-16 18:00:00,2006-03-17 00:00:00,6.0,,,,415.8552543215613,248.72134697043165 degree,10.99560546875,-442.2015874311463,,-601.4199261964446,,-104.77996890239925,310.98214014900486,-1,-1,1
1227,2006-04-09,85255.0,3.0,2006-04-09 00:00:00,2006-04-10 18:00:00,42.0,,,,553.9387273598334,239.14095377139876 degree,83.62936401367188,-461.0567215389646,564.57476909979,-895.7776975127333,,-279.3961920817739,216.36234219868305,-1,-1,-1
1228,2006-04-10,85252.0,3.0,2006-04-10 18:00:00,2006-04-11 06:00:00,12.0,,,,553.9387273598334,239.14095377139876 degree,111.48098754882812,-608.6846569312382,,-1172.0493983706467,,-263.41690305695585,351.12667632418226,-1,-1,1
1229,2006-04-11,85267.0,3.0,2006-04-11 06:00:00,2006-04-12 06:00:00,24.0,,,,514.637734868766,237.64773201809197 degree,91.58392333984375,-554.5557397755268,,-854.1370066381398,,-291.6099205769278,391.0146459366127,-1,-1,1
1230,2006-04-20,85340.0,3.0,2006-04-20 06:00:00,2006-04-20 12:00:00,6.0,,,,266.57382228465156,237.26175013173653 degree,92.43521118164062,-887.3057600085228,,-888.6304189334445,,-376.0904439555014,,-1,-1,-1
1231,2006-04-20,85343.0,3.0,2006-04-20 12:00:00,2006-04-20 18:00:00,6.0,,,,266.57382228465156,237.26175013173653 degree,43.61052703857422,-887.3057600085228,,-888.6304189334445,,-376.0904439555014,,-1,-1,-1
1232,2006-04-28,85409.0,3.0,2006-04-28 12:00:00,2006-04-28 18:00:00,6.0,,,,195.18209979761411,205.29708577644084 degree,48.04545593261719,-995.5942839020922,498.2352166020216,-880.9544210112043,762.8779796975481,-334.4901209980817,150.46420098436192,1,-1,-1
1233,2006-05-10,85497.0,3.0,2006-05-10 12:00:00,2006-05-11 12:00:00,24.0,,,,377.3829802002876,213.84354812901654 degree,128.143798828125,-1291.7041504139877,512.2970486184674,-1213.59107257193,544.8242612529966,-608.94784452185,192.5951861847619,-1,-1,-1
1234,2006-05-12,85510.0,3.0,2006-05-12 06:00:00,2006-05-12 12:00:00,6.0,,,,362.48156174234856,221.23173462559015 degree,140.57351684570312,-1234.359221887927,582.0898845326609,-1081.4634002777211,877.2494178908652,-648.4294342380418,217.30405888624477,1,-1,-1
1235,2006-05-27,85618.0,3.0,2006-05-27 00:00:00,2006-05-27 12:00:00,12.0,,,,803.7310702884362,220.1927990044734 degree,109.179931640625,-1603.6254758229559,313.9153573099196,-1497.5743479396085,,-1031.9163024024056,338.68265641373364,-1,-1,1
1236,2006-05-29,85639.0,3.0,2006-05-29 00:00:00,2006-05-29 06:00:00,6.0,,,,946.2240342981469,236.700777275198 degree,126.63671875,-1736.2570997102541,,-1558.3921573615219,,-817.9752032673482,270.3081641601194,-1,-1,-1
1237,2006-05-30,85651.0,3.0,2006-05-30 00:00:00,2006-05-31 06:00:00,30.0,,,,868.9203865882034,178.08728881009077 degree,208.84674072265625,-1722.2611674656914,,-1588.4193306065465,,-918.3475134104181,286.5457462598702,-1,-1,-1
1238,2007-03-13,88263.0,3.0,2007-03-13 06:00:00,2007-03-13 12:00:00,6.0,,,,212.25355153542168,251.82042332991787 degree,1.852294921875,-580.4302691170103,,-811.8516005229178,,-56.956919191373345,466.58400195603554,-1,-1,1
1239,2007-04-08,88451.0,3.0,2007-04-08 12:00:00,2007-04-08 18:00:00,6.0,,,,501.3178059185595,264.2819421014598 degree,31.327720642089844,-464.8449096273466,,-494.4815361405521,,-244.03589071153561,166.74685316526725,-1,-1,-1
1240,2007-04-16,88507.0,3.0,2007-04-16 06:00:00,2007-04-17 00:00:00,18.0,,,,277.47936679433303,274.8493630975495 degree,67.69979858398438,-467.3662314108894,759.067476563764,-440.2021175365155,821.6144270886874,-419.69199880364823,310.2072142819022,1,1,1
1241,2007-04-21,88545.0,3.0,2007-04-21 06:00:00,2007-04-23 00:00:00,42.0,,,,605.6205985094078,231.2834048553911 degree,218.76239013671875,-872.4363484157296,435.4988806243304,-800.0592697756288,699.9022930714057,-504.77657413939085,219.81773164188186,1,1,-1
1242,2007-04-23,88561.0,3.0,2007-04-23 00:00:00,2007-04-23 06:00:00,6.0,,,,596.1626763196771,248.60375539086363 degree,53.4874267578125,-993.7431415663012,314.4364374328722,-920.0835499403507,,-358.6196459377138,,-1,-1,-1
1243,2007-05-01,88622.0,3.0,2007-05-01 12:00:00,2007-05-01 18:00:00,6.0,,,,100.43210902704172,280.559049235582 degree,23.14361572265625,-941.1378043810064,584.1751139193645,-831.4379400977189,840.343601345989,-617.1422874799053,367.70574387424256,1,-1,1
1244,2007-05-07,88693.0,3.0,2007-05-07 18:00:00,2007-05-08 00:00:00,6.0,,,,260.54791171029933,179.80728216716562 degree,128.02101135253906,-1157.1342548335736,504.91834537633275,-1079.0773305540963,,-765.2296953662717,236.52840073376234,-1,-1,-1
1245,2007-05-09,88710.0,3.0,2007-05-09 18:00:00,2007-05-10 18:00:00,24.0,,,,391.5810375252599,206.06186341352822 degree,150.47018432617188,-1411.5309222231297,,-1246.4939262426587,,-690.4062097820861,239.66674529310419,-1,-1,-1
1246,2007-05-12,88730.0,3.0,2007-05-12 12:00:00,2007-05-12 18:00:00,6.0,,,,613.6183444515917,162.7618531308749 degree,153.31936645507812,-1235.3142802896427,506.7227675922412,-1078.413688957882,637.2730934761529,-614.4074081514904,282.3795553907667,-1,-1,-1
1247,2007-05-12,88736.0,3.0,2007-05-12 18:00:00,2007-05-13 12:00:00,18.0,,,,613.6183444515917,162.7618531308749 degree,120.38272094726562,-1235.3142802896427,506.7227675922412,-1078.413688957882,637.2730934761529,-614.4074081514904,282.3795553907667,-1,-1,-1
1248,2007-05-14,88754.0,3.0,2007-05-14 06:00:00,2007-05-14 12:00:00,6.0,,,,616.2753920199614,187.62272776395133 degree,90.90594482421875,-1228.3742157595918,601.1657475774999,-1061.2807781807892,880.1547626258965,-651.7548703600057,288.8094717955169,-1,-1,-1
1249,2007-05-15,88758.0,3.0,2007-05-15 00:00:00,2007-05-15 18:00:00,18.0,,,,1199.7921257973671,172.36327156583366 degree,149.58258056640625,-1210.1422234040188,566.5512818461372,-1007.243696257572,812.9092154716645,-634.9967732141563,355.68861801209033,-1,-1,1
1250,2007-05-15,88760.0,3.0,2007-05-15 18:00:00,2007-05-16 00:00:00,6.0,,,,848.0663599083887,202.91035298642367 degree,189.3067626953125,-1210.1422234040188,566.5512818461372,-1007.243696257572,812.9092154716645,-634.9967732141563,355.68861801209033,-1,-1,1
1251,2007-05-17,88762.0,3.0,2007-05-17 06:00:00,2007-05-18 00:00:00,18.0,,,,551.9306785603034,217.85174035656746 degree,97.8660888671875,-1398.8848393372139,334.30301251538225,-1271.0408403023052,,-729.241651382622,370.2030393539666,-1,-1,-1
1252,2007-05-18,88779.0,3.0,2007-05-18 12:00:00,2007-05-18 18:00:00,6.0,,,,222.9280084841464,179.26306461007397 degree,84.42791748046875,-1360.046766329104,350.86685284204805,-1195.3658275719117,,-754.517040457411,331.5552376994953,-1,-1,-1
1253,2007-05-20,88789.0,3.0,2007-05-20 12:00:00,2007-05-23 18:00:00,78.0,,,,826.0211683499266,245.2560037227944 degree,435.3917236328125,-1603.6929650471504,,-1021.5450834187478,,-943.7207386566215,288.04323784201665,-1,-1,1
1254,2007-05-20,88795.0,3.0,2007-05-20 18:00:00,2007-05-21 00:00:00,6.0,,,,622.4207706858153,209.35492889024368 degree,160.37432861328125,-1603.6929650471504,,-1021.5450834187478,,-943.7207386566215,288.04323784201665,-1,-1,1
1255,2007-05-21,88801.0,3.0,2007-05-21 18:00:00,2007-05-22 00:00:00,6.0,,,,765.8128185171648,212.54225862544592 degree,148.4656982421875,-1200.9394785713748,,-904.8385084023024,,-944.4546001487104,317.78170790430113,-1,-1,1
1256,2007-05-23,88808.0,3.0,2007-05-23 06:00:00,2007-05-23 12:00:00,6.0,,,,516.4601170596432,260.26554769909774 degree,167.37353515625,-1474.3738860985277,,-1375.0703519845097,,-957.0798150822194,376.54227191021795,-1,-1,1
1257,2007-05-24,88816.0,3.0,2007-05-24 06:00:00,2007-05-24 12:00:00,6.0,,,,527.971684241173,227.59243109528046 degree,84.3958740234375,-1018.8438825768031,,-1100.2075833877702,,-882.6433717886563,239.55122878681277,-1,-1,1
1258,2008-03-14,91477.0,3.0,2008-03-14 12:00:00,2008-03-14 18:00:00,6.0,,,,265.85750732150416,255.72444428026387 degree,4.581817626953125,-170.65066545284344,509.55492159151544,,642.7216956718187,-83.38971643993682,364.58996471502644,1,1,1
1259,2008-03-14,91478.0,3.0,2008-03-14 12:00:00,2008-03-14 18:00:00,6.0,,,,265.85750732150416,255.72444428026387 degree,4.581817626953125,-170.65066545284344,509.55492159151544,,642.7216956718187,-83.38971643993682,364.58996471502644,1,1,1
1260,2008-03-15,91483.0,3.0,2008-03-15 00:00:00,2008-03-15 06:00:00,6.0,,,,304.3262665782878,258.17828733826497 degree,,,556.2552470565739,,617.0131109251371,-110.92224604554197,353.7049348828168,1,1,1
1261,2008-03-16,91495.0,3.0,2008-03-16 12:00:00,2008-03-17 00:00:00,12.0,,,,341.5302614077333,256.7967627221946 degree,9.7919921875,,601.1117562745411,,376.58541410599383,-132.17945829495895,360.8463361335288,1,1,1
1262,2008-03-21,91532.0,3.0,2008-03-21 00:00:00,2008-03-21 12:00:00,12.0,,,,454.89550713885353,252.11240568494873 degree,31.8814697265625,-283.85395154697045,142.213602045455,-173.53787650245206,513.6188900550491,-211.88073240929936,259.68306845925554,-1,1,-1
1263,2008-03-23,91544.0,3.0,2008-03-23 12:00:00,2008-03-25 06:00:00,42.0,,,,361.4742356283954,269.8183588347252 degree,29.6796875,-143.47338861829627,435.76008401085176,-149.91493035790597,577.9569472709616,-180.6382052209642,,1,1,-1
1264,2008-03-27,91586.0,3.0,2008-03-27 12:00:00,2008-03-28 00:00:00,12.0,,,,794.1548169317483,229.64262917449685 degree,52.690185546875,-202.48312629533677,426.23939619872175,-224.92646498714802,577.0877853630143,-135.23537939183848,489.86352039533926,1,1,1
1265,2008-03-28,91598.0,3.0,2008-03-28 06:00:00,2008-03-28 12:00:00,6.0,,,,493.0010308915828,245.4488608728006 degree,35.28466796875,-214.368741158866,474.79540010439325,-251.07260343800843,571.6515391635542,-166.18955762972112,356.38205884962247,1,1,1
1266,2008-03-30,91611.0,3.0,2008-03-30 06:00:00,2008-03-30 12:00:00,6.0,,,,336.3084973135889,246.45065628007873 degree,35.26171875,-264.7234243531802,371.63695073308475,-286.3346453537022,,-206.51149289477243,,-1,-1,-1
1267,2008-04-03,91646.0,3.0,2008-04-03 06:00:00,2008-04-03 18:00:00,12.0,,,,266.9432575533227,245.6860591614781 degree,42.47760009765625,-382.80611739652375,,-348.66496260896406,639.722570167991,-354.63271640959897,164.36144081297425,-1,1,-1
1268,2008-04-04,91659.0,3.0,2008-04-04 06:00:00,2008-04-04 18:00:00,12.0,,,,279.31528671207843,254.39122948425842 degree,62.950531005859375,-361.0652777130565,,-414.9225818973353,,-331.51310870322175,,-1,-1,-1
1269,2008-05-04,91902.0,3.0,2008-05-04 06:00:00,2008-05-04 12:00:00,6.0,,,,353.88668873539496,151.57353725545389 degree,57.20722198486328,-1277.3507575636188,383.2650914917745,-1219.9845626772087,,-636.0725378282463,360.4089096693805,-1,-1,-1
1270,2009-03-10,94659.0,3.0,2009-03-10 12:00:00,2009-03-10 18:00:00,6.0,,,,506.66260560776107,249.94696194690118 degree,10.755615234375,-258.63827228540305,447.6651481196966,-205.41462294052522,550.1231137377725,-115.31626065107564,431.4187195460731,1,1,1
1271,2009-03-11,94665.0,3.0,2009-03-11 00:00:00,2009-03-12 06:00:00,30.0,,,,456.60431968917635,243.99501923903773 degree,17.4267578125,-74.71885731482143,781.8482562792528,,852.3062072331688,-186.00495198239346,331.02510469144994,1,1,1
1272,2009-04-08,94901.0,3.0,2009-04-08 12:00:00,2009-04-08 18:00:00,6.0,,,,207.50464810973605,257.3118812124927 degree,40.66792297363281,-499.7792591117434,,-424.8565941223605,,-213.10262753636795,141.28925524402075,-1,-1,-1
1273,2009-04-15,94974.0,3.0,2009-04-15 06:00:00,2009-04-15 12:00:00,6.0,,,,256.47047165652043,264.04226070908953 degree,85.82269287109375,-683.6162988248093,545.2173300588972,-840.8841306016475,,-376.97632095448546,477.1241622684681,-1,-1,1
1274,2009-04-16,94976.0,3.0,2009-04-16 06:00:00,2009-04-17 06:00:00,24.0,,,,545.7321660215979,252.46442741476622 degree,81.68911743164062,-695.3251672790042,,-590.5480147403111,,-387.40272321919826,520.8021325473844,-1,-1,1
1275,2009-04-16,94968.0,3.0,2009-04-16 12:00:00,2009-04-16 18:00:00,6.0,,,,398.72066687917516,246.16731763583115 degree,60.82829284667969,-695.3251672790042,,-590.5480147403111,,-387.40272321919826,520.8021325473844,-1,-1,1
1276,2009-04-17,94993.0,3.0,2009-04-17 06:00:00,2009-04-19 00:00:00,42.0,,,,700.7879606229424,255.0235600402035 degree,180.6376953125,-776.3343037182362,,-759.7622040522194,,-431.8833958709681,497.51004725492845,-1,-1,1
1277,2009-04-17,94991.0,3.0,2009-04-17 06:00:00,2009-04-17 18:00:00,12.0,,,,700.7879606229424,255.0235600402035 degree,116.68878173828125,-776.3343037182362,,-759.7622040522194,,-431.8833958709681,497.51004725492845,-1,-1,1
1278,2009-04-18,95008.0,3.0,2009-04-18 12:00:00,2009-04-18 18:00:00,6.0,,,,562.4668058874955,232.52311513594864 degree,88.35848236083984,-863.9188364321417,387.8034964487268,-841.0990809305997,434.1222804620682,-454.90019297907304,351.60805011343234,-1,-1,1
1279,2009-04-19,95015.0,3.0,2009-04-19 12:00:00,2009-04-19 18:00:00,6.0,,,,305.23439314466856,271.5875445074854 degree,65.69052124023438,-755.5875211664635,496.17451719943426,-843.9107507306217,387.5420180884291,-460.14759816171164,348.2214913423602,-1,-1,1
1280,2009-04-22,95026.0,3.0,2009-04-22 00:00:00,2009-04-22 18:00:00,18.0,,,,521.6768973066411,249.4199545364242 degree,66.3179931640625,-419.9872759523642,,-556.5559672481128,,-553.2635703114355,318.37771853934726,-1,-1,1
1281,2009-04-25,95054.0,3.0,2009-04-25 06:00:00,2009-04-25 12:00:00,6.0,,,,235.29248353830135,243.98335314226205 degree,36.85943603515625,-1022.9385111241339,,-961.6717165691961,,-579.0376208693461,716.494000936178,-1,-1,1
1282,2009-05-03,95118.0,3.0,2009-05-03 00:00:00,2009-05-03 12:00:00,12.0,,,,209.4705537892939,218.6989258369269 degree,120.51776885986328,-1290.607391653891,488.511686345638,-1178.5690388678645,,-737.4142950259023,293.6164359201627,-1,-1,-1
1283,2009-05-07,95116.0,3.0,2009-05-07 00:00:00,2009-05-07 06:00:00,6.0,,,,471.96957759764905,255.2575527353203 degree,64.61602783203125,-1322.8710451925099,,-1189.5001539326765,,-776.3206169024828,395.09944661666907,-1,-1,1
1284,2009-05-13,95203.0,3.0,2009-05-13 06:00:00,2009-05-14 18:00:00,36.0,,,,327.52807342096065,246.07379468612555 degree,107.16644287109375,-1485.561866196854,,-1343.4066987843757,,-445.2235583016551,,-1,-1,-1
1285,2009-05-23,95309.0,3.0,2009-05-23 18:00:00,2009-05-24 00:00:00,6.0,,,,216.5094756423908,99.50585221080416 degree,70.04864501953125,-1657.9257206920206,,-1447.5244023687071,,-783.5855259938083,210.3571561734438,-1,-1,-1
1286,2009-05-25,95325.0,3.0,2009-05-25 06:00:00,2009-05-25 12:00:00,6.0,,,,1090.9216022333487,130.18372913130412 degree,88.2373046875,-1163.2376397238934,,-1431.9606081571642,,-842.0292388101394,290.5673676479027,-1,-1,1
1287,2009-05-26,95335.0,3.0,2009-05-26 00:00:00,2009-05-27 18:00:00,42.0,1032.0,27.0095,88.2592,1639.4508007436114,131.16297992331164 degree,201.56878662109375,-1640.786977183656,,-1468.8831696015,,-912.0626609605182,373.1128386266796,-1,-1,1
