,trackID,ar_cat,start_date,end_date,duration
2240,128145.0,1,2019-03-11 00:00:00,2019-03-11 06:00:00,6.0
2241,128149.0,1,2019-03-11 06:00:00,2019-03-11 12:00:00,6.0
2248,128243.0,1,2019-03-28 00:00:00,2019-03-28 18:00:00,18.0
2249,128282.0,1,2019-03-28 18:00:00,2019-03-29 00:00:00,6.0
2254,128381.0,1,2019-04-08 06:00:00,2019-04-08 12:00:00,6.0
2255,128380.0,1,2019-04-08 12:00:00,2019-04-09 00:00:00,12.0
2256,128393.0,1,2019-04-11 00:00:00,2019-04-16 00:00:00,120.0
2261,128473.0,1,2019-04-23 00:00:00,2019-04-25 00:00:00,48.0
2262,128516.0,1,2019-04-25 12:00:00,2019-04-25 18:00:00,6.0
2270,128685.0,1,2019-05-15 12:00:00,2019-05-15 18:00:00,6.0
2271,128693.0,1,2019-05-16 12:00:00,2019-05-16 18:00:00,6.0
2272,128689.0,1,2019-05-18 06:00:00,2019-05-18 12:00:00,6.0
2273,128712.0,1,2019-05-19 12:00:00,2019-05-21 18:00:00,54.0
2277,128807.0,1,2019-05-29 06:00:00,2019-05-29 12:00:00,6.0
2278,2864.0,2,1979-12-01 12:00:00,1979-12-02 00:00:00,12.0
2279,2861.0,2,1979-12-01 12:00:00,1979-12-02 00:00:00,12.0
2280,2871.0,2,1979-12-08 06:00:00,1979-12-09 00:00:00,18.0
2285,3038.0,2,1979-12-27 00:00:00,1979-12-28 00:00:00,24.0
2288,3197.0,2,1980-01-14 12:00:00,1980-01-14 18:00:00,6.0
2291,3253.0,2,1980-01-22 06:00:00,1980-01-24 00:00:00,42.0
2292,3264.0,2,1980-01-23 06:00:00,1980-01-23 12:00:00,6.0
2298,3401.0,2,1980-02-10 12:00:00,1980-02-12 00:00:00,36.0
2299,3465.0,2,1980-02-17 18:00:00,1980-02-18 00:00:00,6.0
2300,3486.0,2,1980-02-20 06:00:00,1980-02-21 00:00:00,18.0
2301,3540.0,2,1980-02-25 00:00:00,1980-02-26 00:00:00,24.0
2302,3579.0,2,1980-03-01 00:00:00,1980-03-03 00:00:00,48.0
2303,3580.0,2,1980-03-01 06:00:00,1980-03-02 18:00:00,36.0
2307,3668.0,2,1980-03-13 12:00:00,1980-03-14 00:00:00,12.0
2308,3677.0,2,1980-03-14 12:00:00,1980-03-14 18:00:00,6.0
2311,3719.0,2,1980-03-19 06:00:00,1980-03-20 00:00:00,18.0
2318,3831.0,2,1980-04-04 00:00:00,1980-04-05 00:00:00,24.0
2319,3845.0,2,1980-04-04 06:00:00,1980-04-04 12:00:00,6.0
2322,3919.0,2,1980-04-16 00:00:00,1980-04-18 00:00:00,48.0
2329,4046.0,2,1980-04-29 12:00:00,1980-04-29 18:00:00,6.0
2330,4057.0,2,1980-04-29 18:00:00,1980-04-30 00:00:00,6.0
2335,6121.0,2,1980-12-11 06:00:00,1980-12-11 18:00:00,12.0
2336,6125.0,2,1980-12-11 18:00:00,1980-12-13 18:00:00,48.0
2337,6156.0,2,1980-12-17 00:00:00,1980-12-17 06:00:00,6.0
2342,6291.0,2,1981-01-02 12:00:00,1981-01-03 00:00:00,12.0
2344,6344.0,2,1981-01-12 12:00:00,1981-01-13 00:00:00,12.0
2347,6467.0,2,1981-01-25 06:00:00,1981-01-25 12:00:00,6.0
2348,6431.0,2,1981-01-26 06:00:00,1981-01-28 00:00:00,42.0
2349,6529.0,2,1981-02-01 12:00:00,1981-02-02 00:00:00,12.0
2350,6530.0,2,1981-02-01 12:00:00,1981-02-01 18:00:00,6.0
2353,6576.0,2,1981-02-09 12:00:00,1981-02-11 18:00:00,54.0
2354,6607.0,2,1981-02-10 18:00:00,1981-02-11 06:00:00,12.0
2359,6718.0,2,1981-02-24 12:00:00,1981-02-26 00:00:00,36.0
2360,6752.0,2,1981-03-01 06:00:00,1981-03-02 12:00:00,30.0
2361,6760.0,2,1981-03-02 06:00:00,1981-03-04 00:00:00,42.0
2370,6934.0,2,1981-03-27 06:00:00,1981-03-28 00:00:00,18.0
2377,7051.0,2,1981-04-09 12:00:00,1981-04-14 00:00:00,108.0
2378,7114.0,2,1981-04-17 06:00:00,1981-04-17 18:00:00,12.0
2383,7212.0,2,1981-04-29 06:00:00,1981-04-30 00:00:00,18.0
2384,7223.0,2,1981-04-30 06:00:00,1981-05-02 06:00:00,48.0
2385,7232.0,2,1981-05-01 06:00:00,1981-05-01 12:00:00,6.0
2386,7242.0,2,1981-05-02 12:00:00,1981-05-02 18:00:00,6.0
2409,9621.0,2,1982-02-01 12:00:00,1982-02-02 00:00:00,12.0
2410,9656.0,2,1982-02-05 18:00:00,1982-02-06 18:00:00,24.0
2411,9680.0,2,1982-02-08 06:00:00,1982-02-09 00:00:00,18.0
2415,9810.0,2,1982-02-23 18:00:00,1982-02-24 00:00:00,6.0
2416,9855.0,2,1982-03-02 00:00:00,1982-03-02 06:00:00,6.0
2417,9848.0,2,1982-03-03 00:00:00,1982-03-04 00:00:00,24.0
2418,9871.0,2,1982-03-03 06:00:00,1982-03-03 18:00:00,12.0
2422,9941.0,2,1982-03-13 12:00:00,1982-03-14 00:00:00,12.0
2423,9952.0,2,1982-03-14 06:00:00,1982-03-14 12:00:00,6.0
2426,9994.0,2,1982-03-19 06:00:00,1982-03-20 00:00:00,18.0
2429,10057.0,2,1982-03-26 06:00:00,1982-03-26 18:00:00,12.0
2430,10064.0,2,1982-03-27 00:00:00,1982-03-28 00:00:00,24.0
2447,12431.0,2,1982-12-29 12:00:00,1982-12-29 18:00:00,6.0
2448,12467.0,2,1983-01-02 12:00:00,1983-01-04 00:00:00,36.0
2449,12486.0,2,1983-01-04 06:00:00,1983-01-04 18:00:00,12.0
2450,12494.0,2,1983-01-05 06:00:00,1983-01-05 12:00:00,6.0
2456,12631.0,2,1983-01-24 12:00:00,1983-01-25 00:00:00,12.0
2463,12843.0,2,1983-02-18 12:00:00,1983-02-18 18:00:00,6.0
2470,12918.0,2,1983-02-27 00:00:00,1983-02-28 00:00:00,24.0
2471,12929.0,2,1983-02-27 06:00:00,1983-02-28 00:00:00,18.0
2472,12984.0,2,1983-03-06 06:00:00,1983-03-06 12:00:00,6.0
2473,12973.0,2,1983-03-06 06:00:00,1983-03-07 00:00:00,18.0
2476,13034.0,2,1983-03-12 12:00:00,1983-03-13 00:00:00,12.0
2479,13063.0,2,1983-03-15 12:00:00,1983-03-16 00:00:00,12.0
2480,13068.0,2,1983-03-15 00:00:00,1983-03-15 12:00:00,12.0
2481,13082.0,2,1983-03-15 18:00:00,1983-03-16 00:00:00,6.0
2483,13101.0,2,1983-03-22 06:00:00,1983-03-22 18:00:00,12.0
2485,13127.0,2,1983-03-22 00:00:00,1983-03-22 06:00:00,6.0
2497,13275.0,2,1983-04-10 12:00:00,1983-04-11 00:00:00,12.0
2508,13478.0,2,1983-05-05 12:00:00,1983-05-05 18:00:00,6.0
2511,13547.0,2,1983-05-13 06:00:00,1983-05-13 18:00:00,12.0
2518,13703.0,2,1983-05-30 00:00:00,1983-05-31 00:00:00,24.0
2536,16223.0,2,1984-03-13 00:00:00,1984-03-13 06:00:00,6.0
2537,16231.0,2,1984-03-13 12:00:00,1984-03-14 00:00:00,12.0
2538,16236.0,2,1984-03-14 12:00:00,1984-03-14 18:00:00,6.0
2539,16233.0,2,1984-03-14 18:00:00,1984-03-15 00:00:00,6.0
2540,16266.0,2,1984-03-18 18:00:00,1984-03-23 00:00:00,102.0
2542,16295.0,2,1984-03-26 00:00:00,1984-03-28 06:00:00,54.0
2543,16327.0,2,1984-03-26 12:00:00,1984-03-26 18:00:00,6.0
2549,16422.0,2,1984-04-10 00:00:00,1984-04-10 06:00:00,6.0
2550,16424.0,2,1984-04-10 12:00:00,1984-04-11 06:00:00,18.0
2551,16431.0,2,1984-04-12 00:00:00,1984-04-12 18:00:00,18.0
2561,16617.0,2,1984-05-03 00:00:00,1984-05-03 06:00:00,6.0
2562,16621.0,2,1984-05-03 12:00:00,1984-05-03 18:00:00,6.0
2563,16644.0,2,1984-05-06 12:00:00,1984-05-06 18:00:00,6.0
2564,16659.0,2,1984-05-09 00:00:00,1984-05-10 00:00:00,24.0
2570,18520.0,2,1984-12-07 00:00:00,1984-12-08 00:00:00,24.0
2571,18542.0,2,1984-12-08 06:00:00,1984-12-09 00:00:00,18.0
2572,18555.0,2,1984-12-09 06:00:00,1984-12-10 18:00:00,36.0
2577,18713.0,2,1984-12-28 06:00:00,1984-12-29 00:00:00,18.0
2581,18741.0,2,1985-01-03 00:00:00,1985-01-03 18:00:00,18.0
2587,18980.0,2,1985-02-02 00:00:00,1985-02-02 06:00:00,6.0
2588,18991.0,2,1985-02-02 12:00:00,1985-02-03 18:00:00,30.0
2591,19153.0,2,1985-02-22 18:00:00,1985-02-23 00:00:00,6.0
2592,19170.0,2,1985-02-27 00:00:00,1985-02-27 18:00:00,18.0
2593,19211.0,2,1985-03-03 12:00:00,1985-03-04 00:00:00,12.0
2594,19251.0,2,1985-03-07 00:00:00,1985-03-08 00:00:00,24.0
2595,19250.0,2,1985-03-07 06:00:00,1985-03-08 00:00:00,18.0
2599,19327.0,2,1985-03-21 00:00:00,1985-03-21 18:00:00,18.0
2606,19454.0,2,1985-04-05 06:00:00,1985-04-05 12:00:00,6.0
2623,21526.0,2,1985-12-04 06:00:00,1985-12-04 12:00:00,6.0
2629,21628.0,2,1985-12-18 06:00:00,1985-12-22 00:00:00,90.0
2630,21659.0,2,1985-12-23 00:00:00,1985-12-23 12:00:00,12.0
2649,22188.0,2,1986-03-07 12:00:00,1986-03-08 00:00:00,12.0
2655,22358.0,2,1986-03-25 12:00:00,1986-03-25 18:00:00,6.0
2658,22445.0,2,1986-04-05 12:00:00,1986-04-05 18:00:00,6.0
2659,22453.0,2,1986-04-07 12:00:00,1986-04-07 18:00:00,6.0
2660,22468.0,2,1986-04-08 12:00:00,1986-04-08 18:00:00,6.0
2665,22566.0,2,1986-04-21 00:00:00,1986-04-22 00:00:00,24.0
2672,22647.0,2,1986-05-03 12:00:00,1986-05-06 00:00:00,60.0
2673,22734.0,2,1986-05-11 06:00:00,1986-05-12 06:00:00,24.0
2674,22740.0,2,1986-05-11 18:00:00,1986-05-12 06:00:00,12.0
2675,22762.0,2,1986-05-14 00:00:00,1986-05-14 12:00:00,12.0
2679,22879.0,2,1986-05-29 00:00:00,1986-05-29 06:00:00,6.0
2680,24571.0,2,1986-12-01 00:00:00,1986-12-06 00:00:00,120.0
2686,24738.0,2,1986-12-20 06:00:00,1986-12-21 00:00:00,18.0
2689,24818.0,2,1986-12-30 12:00:00,1986-12-31 00:00:00,12.0
2690,24828.0,2,1986-12-31 12:00:00,1986-12-31 18:00:00,6.0
2695,25096.0,2,1987-02-04 00:00:00,1987-02-04 12:00:00,12.0
2696,25132.0,2,1987-02-10 00:00:00,1987-02-11 00:00:00,24.0
2698,25282.0,2,1987-03-01 18:00:00,1987-03-05 00:00:00,78.0
2706,25426.0,2,1987-03-27 00:00:00,1987-03-28 00:00:00,24.0
2709,25513.0,2,1987-04-04 06:00:00,1987-04-04 12:00:00,6.0
2710,25515.0,2,1987-04-04 12:00:00,1987-04-04 18:00:00,6.0
2711,25528.0,2,1987-04-05 06:00:00,1987-04-05 12:00:00,6.0
2712,25527.0,2,1987-04-05 12:00:00,1987-04-05 18:00:00,6.0
2713,25529.0,2,1987-04-05 18:00:00,1987-04-06 00:00:00,6.0
2717,25611.0,2,1987-04-18 06:00:00,1987-04-21 00:00:00,66.0
2718,25639.0,2,1987-04-19 06:00:00,1987-04-19 12:00:00,6.0
2721,25664.0,2,1987-04-27 06:00:00,1987-04-27 12:00:00,6.0
2738,27812.0,2,1987-12-24 18:00:00,1987-12-25 06:00:00,12.0
2739,27845.0,2,1987-12-28 00:00:00,1987-12-30 00:00:00,48.0
2741,27905.0,2,1988-01-07 12:00:00,1988-01-08 00:00:00,12.0
2747,28129.0,2,1988-02-03 18:00:00,1988-02-04 00:00:00,6.0
2749,28230.0,2,1988-02-17 18:00:00,1988-02-18 00:00:00,6.0
2750,28294.0,2,1988-02-23 00:00:00,1988-02-23 12:00:00,12.0
2751,28300.0,2,1988-02-23 18:00:00,1988-02-24 12:00:00,18.0
2752,28310.0,2,1988-02-24 18:00:00,1988-02-25 00:00:00,6.0
2757,28248.0,2,1988-03-03 12:00:00,1988-03-06 00:00:00,60.0
2758,28409.0,2,1988-03-09 00:00:00,1988-03-10 00:00:00,24.0
2771,28786.0,2,1988-04-26 06:00:00,1988-04-26 12:00:00,6.0
2772,28793.0,2,1988-04-27 12:00:00,1988-04-27 18:00:00,6.0
2787,30837.0,2,1988-12-17 18:00:00,1988-12-21 00:00:00,78.0
2789,30913.0,2,1988-12-26 06:00:00,1988-12-29 00:00:00,66.0
2791,30963.0,2,1988-12-26 06:00:00,1988-12-26 18:00:00,12.0
2792,31016.0,2,1989-01-03 06:00:00,1989-01-04 00:00:00,18.0
2796,31225.0,2,1989-02-01 12:00:00,1989-02-03 00:00:00,36.0
2797,31318.0,2,1989-02-11 18:00:00,1989-02-12 00:00:00,6.0
2800,31371.0,2,1989-02-19 00:00:00,1989-02-20 06:00:00,30.0
2801,31359.0,2,1989-02-19 06:00:00,1989-02-23 00:00:00,90.0
2803,31550.0,2,1989-03-15 12:00:00,1989-03-16 00:00:00,12.0
2806,31670.0,2,1989-03-28 06:00:00,1989-03-28 18:00:00,12.0
2807,31647.0,2,1989-03-28 12:00:00,1989-03-30 00:00:00,36.0
2824,32012.0,2,1989-05-08 12:00:00,1989-05-09 00:00:00,12.0
2834,33946.0,2,1989-12-03 12:00:00,1989-12-07 00:00:00,84.0
2835,34037.0,2,1989-12-15 00:00:00,1989-12-16 00:00:00,24.0
2840,34180.0,2,1990-01-04 12:00:00,1990-01-04 18:00:00,6.0
2841,34189.0,2,1990-01-05 00:00:00,1990-01-05 06:00:00,6.0
2842,34186.0,2,1990-01-05 18:00:00,1990-01-06 00:00:00,6.0
2843,34229.0,2,1990-01-09 12:00:00,1990-01-10 18:00:00,30.0
2844,34284.0,2,1990-01-15 06:00:00,1990-01-16 00:00:00,18.0
2849,34412.0,2,1990-01-28 12:00:00,1990-01-29 00:00:00,12.0
2852,34444.0,2,1990-02-03 00:00:00,1990-02-03 18:00:00,18.0
2853,34467.0,2,1990-02-04 00:00:00,1990-02-07 00:00:00,72.0
2854,34507.0,2,1990-02-10 18:00:00,1990-02-11 00:00:00,6.0
2863,34800.0,2,1990-03-13 18:00:00,1990-03-15 00:00:00,30.0
2865,34828.0,2,1990-03-18 06:00:00,1990-03-18 12:00:00,6.0
2866,34831.0,2,1990-03-18 18:00:00,1990-03-19 00:00:00,6.0
2867,34833.0,2,1990-03-19 06:00:00,1990-03-20 00:00:00,18.0
2875,34933.0,2,1990-04-01 12:00:00,1990-04-02 00:00:00,12.0
2876,34957.0,2,1990-04-02 06:00:00,1990-04-02 12:00:00,6.0
2891,35149.0,2,1990-04-29 00:00:00,1990-04-29 12:00:00,12.0
2892,35160.0,2,1990-04-29 12:00:00,1990-04-29 18:00:00,6.0
2903,37189.0,2,1990-12-21 18:00:00,1990-12-22 00:00:00,6.0
2911,37417.0,2,1991-01-19 12:00:00,1991-01-21 18:00:00,54.0
2912,37455.0,2,1991-01-23 18:00:00,1991-01-24 00:00:00,6.0
2913,37457.0,2,1991-01-24 06:00:00,1991-01-26 00:00:00,42.0
2914,37594.0,2,1991-02-07 18:00:00,1991-02-08 00:00:00,6.0
2917,37742.0,2,1991-02-27 00:00:00,1991-02-27 18:00:00,18.0
2918,37759.0,2,1991-02-28 00:00:00,1991-03-01 00:00:00,24.0
2919,37758.0,2,1991-02-28 18:00:00,1991-03-01 00:00:00,6.0
2922,37794.0,2,1991-03-05 00:00:00,1991-03-05 06:00:00,6.0
2923,37800.0,2,1991-03-05 18:00:00,1991-03-06 18:00:00,24.0
2924,37791.0,2,1991-03-06 06:00:00,1991-03-07 00:00:00,18.0
2927,37941.0,2,1991-03-23 06:00:00,1991-03-24 00:00:00,18.0
2928,37943.0,2,1991-03-23 12:00:00,1991-03-25 12:00:00,48.0
2929,37949.0,2,1991-03-24 06:00:00,1991-03-25 12:00:00,30.0
2958,38399.0,2,1991-05-22 18:00:00,1991-05-24 00:00:00,30.0
2959,38418.0,2,1991-05-23 06:00:00,1991-05-24 00:00:00,18.0
2964,40172.0,2,1991-12-02 12:00:00,1991-12-03 00:00:00,12.0
2965,40212.0,2,1991-12-03 06:00:00,1991-12-04 06:00:00,24.0
2966,40223.0,2,1991-12-04 12:00:00,1991-12-06 12:00:00,48.0
2967,40246.0,2,1991-12-09 12:00:00,1991-12-11 06:00:00,42.0
2968,40272.0,2,1991-12-11 12:00:00,1991-12-17 00:00:00,132.0
2972,40437.0,2,1992-01-01 06:00:00,1992-01-04 00:00:00,66.0
2974,40556.0,2,1992-01-17 12:00:00,1992-01-19 18:00:00,54.0
2975,40590.0,2,1992-01-30 00:00:00,1992-01-30 12:00:00,12.0
2976,40657.0,2,1992-01-31 12:00:00,1992-02-01 18:00:00,30.0
2977,40681.0,2,1992-02-04 06:00:00,1992-02-04 18:00:00,12.0
2979,40755.0,2,1992-02-10 12:00:00,1992-02-11 00:00:00,12.0
2981,40881.0,2,1992-02-24 06:00:00,1992-02-24 12:00:00,6.0
2982,40857.0,2,1992-02-24 18:00:00,1992-02-27 00:00:00,54.0
2990,41030.0,2,1992-03-15 18:00:00,1992-03-19 00:00:00,78.0
2991,41055.0,2,1992-03-18 06:00:00,1992-03-19 00:00:00,18.0
3002,41136.0,2,1992-03-31 12:00:00,1992-04-01 00:00:00,12.0
3009,41333.0,2,1992-04-25 06:00:00,1992-04-27 06:00:00,48.0
3010,41365.0,2,1992-04-27 18:00:00,1992-04-28 00:00:00,6.0
3011,41367.0,2,1992-04-28 06:00:00,1992-04-29 12:00:00,30.0
3012,41386.0,2,1992-05-01 12:00:00,1992-05-02 00:00:00,12.0
3014,41444.0,2,1992-05-07 12:00:00,1992-05-07 18:00:00,6.0
3015,41459.0,2,1992-05-09 12:00:00,1992-05-09 18:00:00,6.0
3016,41457.0,2,1992-05-09 18:00:00,1992-05-11 00:00:00,30.0
3017,41454.0,2,1992-05-11 06:00:00,1992-05-11 12:00:00,6.0
3018,41475.0,2,1992-05-11 12:00:00,1992-05-11 18:00:00,6.0
3019,41478.0,2,1992-05-12 00:00:00,1992-05-12 18:00:00,18.0
3020,41489.0,2,1992-05-13 12:00:00,1992-05-13 18:00:00,6.0
3029,43448.0,2,1992-12-20 12:00:00,1992-12-20 18:00:00,6.0
3030,43450.0,2,1992-12-20 18:00:00,1992-12-24 06:00:00,84.0
3031,43514.0,2,1992-12-28 12:00:00,1992-12-28 18:00:00,6.0
3032,43518.0,2,1992-12-29 12:00:00,1992-12-31 00:00:00,36.0
3033,43557.0,2,1993-01-04 00:00:00,1993-01-04 06:00:00,6.0
3034,43569.0,2,1993-01-05 00:00:00,1993-01-06 00:00:00,24.0
3035,43575.0,2,1993-01-08 00:00:00,1993-01-10 12:00:00,60.0
3036,43595.0,2,1993-01-09 12:00:00,1993-01-10 00:00:00,12.0
3037,43611.0,2,1993-01-11 06:00:00,1993-01-11 12:00:00,6.0
3038,43617.0,2,1993-01-11 18:00:00,1993-01-13 00:00:00,30.0
3044,43775.0,2,1993-01-31 18:00:00,1993-02-01 06:00:00,12.0
3045,43785.0,2,1993-02-01 12:00:00,1993-02-01 18:00:00,6.0
3046,43781.0,2,1993-02-03 12:00:00,1993-02-08 06:00:00,114.0
3047,43880.0,2,1993-02-13 18:00:00,1993-02-15 00:00:00,30.0
3055,44006.0,2,1993-03-06 06:00:00,1993-03-10 00:00:00,90.0
3057,44114.0,2,1993-03-19 00:00:00,1993-03-22 00:00:00,72.0
3058,44135.0,2,1993-03-21 06:00:00,1993-03-21 12:00:00,6.0
3068,44339.0,2,1993-04-23 06:00:00,1993-04-24 00:00:00,18.0
3069,44389.0,2,1993-04-24 00:00:00,1993-04-24 06:00:00,6.0
3070,44388.0,2,1993-04-24 06:00:00,1993-04-24 12:00:00,6.0
3071,44392.0,2,1993-04-24 12:00:00,1993-04-25 00:00:00,12.0
3072,44393.0,2,1993-04-26 12:00:00,1993-04-28 12:00:00,48.0
3073,44405.0,2,1993-04-27 06:00:00,1993-04-27 12:00:00,6.0
3074,44416.0,2,1993-04-28 18:00:00,1993-04-30 00:00:00,30.0
3077,44469.0,2,1993-05-05 06:00:00,1993-05-05 12:00:00,6.0
3078,44473.0,2,1993-05-05 18:00:00,1993-05-06 00:00:00,6.0
3079,44482.0,2,1993-05-06 18:00:00,1993-05-07 00:00:00,6.0
3081,44516.0,2,1993-05-12 06:00:00,1993-05-12 12:00:00,6.0
3082,44507.0,2,1993-05-12 00:00:00,1993-05-12 06:00:00,6.0
3085,44589.0,2,1993-05-21 06:00:00,1993-05-22 18:00:00,36.0
3086,44620.0,2,1993-05-23 18:00:00,1993-05-24 00:00:00,6.0
3093,46522.0,2,1994-01-03 00:00:00,1994-01-05 06:00:00,54.0
3097,46697.0,2,1994-01-23 18:00:00,1994-01-24 00:00:00,6.0
3101,46762.0,2,1994-02-01 12:00:00,1994-02-02 00:00:00,12.0
3102,46785.0,2,1994-02-02 06:00:00,1994-02-02 12:00:00,6.0
3111,47051.0,2,1994-03-08 12:00:00,1994-03-08 18:00:00,6.0
3112,47036.0,2,1994-03-08 18:00:00,1994-03-09 00:00:00,6.0
3113,47045.0,2,1994-03-10 12:00:00,1994-03-10 18:00:00,6.0
3114,47072.0,2,1994-03-11 00:00:00,1994-03-11 06:00:00,6.0
3115,47074.0,2,1994-03-11 18:00:00,1994-03-14 00:00:00,54.0
3116,47087.0,2,1994-03-15 00:00:00,1994-03-15 18:00:00,18.0
3117,47097.0,2,1994-03-16 00:00:00,1994-03-17 00:00:00,24.0
3120,47167.0,2,1994-03-23 06:00:00,1994-03-23 18:00:00,12.0
3121,47177.0,2,1994-03-24 00:00:00,1994-03-25 00:00:00,24.0
3122,47190.0,2,1994-03-25 12:00:00,1994-03-25 18:00:00,6.0
3123,47204.0,2,1994-03-26 06:00:00,1994-03-26 18:00:00,12.0
3134,47501.0,2,1994-05-05 18:00:00,1994-05-07 00:00:00,30.0
3138,49338.0,2,1994-12-01 00:00:00,1994-12-02 06:00:00,30.0
3139,49372.0,2,1994-12-04 06:00:00,1994-12-05 00:00:00,18.0
3140,49487.0,2,1994-12-18 18:00:00,1994-12-19 18:00:00,24.0
3141,49504.0,2,1994-12-20 12:00:00,1994-12-21 00:00:00,12.0
3148,49722.0,2,1995-01-18 00:00:00,1995-01-18 18:00:00,18.0
3149,49691.0,2,1995-01-18 00:00:00,1995-01-18 12:00:00,12.0
3152,49849.0,2,1995-02-05 12:00:00,1995-02-09 00:00:00,84.0
3156,50021.0,2,1995-02-23 18:00:00,1995-02-24 00:00:00,6.0
3164,50186.0,2,1995-03-19 12:00:00,1995-03-19 18:00:00,6.0
3165,50185.0,2,1995-03-20 00:00:00,1995-03-23 00:00:00,72.0
3177,50457.0,2,1995-04-20 06:00:00,1995-04-21 18:00:00,36.0
3178,50458.0,2,1995-04-20 12:00:00,1995-04-20 18:00:00,6.0
3179,50464.0,2,1995-04-21 00:00:00,1995-04-21 06:00:00,6.0
3180,50460.0,2,1995-04-21 00:00:00,1995-04-21 12:00:00,12.0
3181,50420.0,2,1995-04-21 12:00:00,1995-04-21 18:00:00,6.0
3182,50483.0,2,1995-04-22 18:00:00,1995-04-23 00:00:00,6.0
3183,50486.0,2,1995-04-23 18:00:00,1995-04-24 00:00:00,6.0
3196,52483.0,2,1995-12-04 00:00:00,1995-12-08 18:00:00,114.0
3197,52526.0,2,1995-12-12 06:00:00,1995-12-12 18:00:00,12.0
3198,52540.0,2,1995-12-12 18:00:00,1995-12-13 00:00:00,6.0
3200,52556.0,2,1995-12-15 12:00:00,1995-12-17 00:00:00,36.0
3203,52722.0,2,1996-01-07 12:00:00,1996-01-08 00:00:00,12.0
3208,52870.0,2,1996-01-22 06:00:00,1996-01-22 12:00:00,6.0
3209,52878.0,2,1996-01-23 12:00:00,1996-01-24 00:00:00,12.0
3210,52957.0,2,1996-02-02 18:00:00,1996-02-04 00:00:00,30.0
3214,53023.0,2,1996-02-11 00:00:00,1996-02-12 00:00:00,24.0
3220,53174.0,2,1996-02-27 12:00:00,1996-02-27 18:00:00,6.0
3224,53142.0,2,1996-03-02 18:00:00,1996-03-11 18:00:00,216.0
3225,53258.0,2,1996-03-11 18:00:00,1996-03-12 18:00:00,24.0
3226,53265.0,2,1996-03-12 18:00:00,1996-03-13 00:00:00,6.0
3233,53331.0,2,1996-03-21 06:00:00,1996-03-21 18:00:00,12.0
3234,53339.0,2,1996-03-22 06:00:00,1996-03-25 18:00:00,84.0
3235,53338.0,2,1996-03-23 00:00:00,1996-03-24 12:00:00,36.0
3236,53351.0,2,1996-03-24 18:00:00,1996-03-25 00:00:00,6.0
3237,53358.0,2,1996-03-25 06:00:00,1996-03-25 12:00:00,6.0
3238,53361.0,2,1996-03-26 06:00:00,1996-03-27 00:00:00,18.0
3245,53484.0,2,1996-04-13 18:00:00,1996-04-16 00:00:00,54.0
3250,53573.0,2,1996-04-25 06:00:00,1996-04-25 12:00:00,6.0
3251,53597.0,2,1996-04-25 12:00:00,1996-04-25 18:00:00,6.0
3260,53781.0,2,1996-05-20 00:00:00,1996-05-20 18:00:00,18.0
3261,53813.0,2,1996-05-20 06:00:00,1996-05-20 12:00:00,6.0
3268,55893.0,2,1997-01-16 12:00:00,1997-01-18 00:00:00,36.0
3269,55962.0,2,1997-01-21 18:00:00,1997-01-22 00:00:00,6.0
3273,56199.0,2,1997-02-22 06:00:00,1997-02-24 00:00:00,42.0
3274,56244.0,2,1997-02-27 00:00:00,1997-02-28 00:00:00,24.0
3275,56283.0,2,1997-03-05 00:00:00,1997-03-06 00:00:00,24.0
3276,56320.0,2,1997-03-08 06:00:00,1997-03-11 12:00:00,78.0
3277,56325.0,2,1997-03-09 00:00:00,1997-03-09 06:00:00,6.0
3278,56343.0,2,1997-03-12 00:00:00,1997-03-12 18:00:00,18.0
3279,56363.0,2,1997-03-13 18:00:00,1997-03-14 00:00:00,6.0
3281,56375.0,2,1997-03-15 00:00:00,1997-03-17 00:00:00,48.0
3283,56464.0,2,1997-03-25 12:00:00,1997-03-26 00:00:00,12.0
3284,56477.0,2,1997-03-28 00:00:00,1997-03-28 12:00:00,12.0
3288,56523.0,2,1997-04-05 18:00:00,1997-04-06 18:00:00,24.0
3289,56557.0,2,1997-04-07 06:00:00,1997-04-07 18:00:00,12.0
3290,56579.0,2,1997-04-10 00:00:00,1997-04-11 00:00:00,24.0
3312,58918.0,2,1998-01-03 00:00:00,1998-01-03 18:00:00,18.0
3313,58932.0,2,1998-01-05 18:00:00,1998-01-07 00:00:00,30.0
