time,Unnamed: 0,date,time,kidmap,AR_CAT,hlat,hlon,tlat,tlon
1981-04-13 18:00:00,335,1981-04-13,1981-04-13 18:00:00,7051.0,2,46.5,79.5,40.5,52.5
1981-04-14 00:00:00,336,1981-04-14,1981-04-14 00:00:00,7051.0,3,49.5,81.0,39.0,58.5
1981-04-14 06:00:00,337,1981-04-14,1981-04-14 06:00:00,7051.0,3,48.0,90.0,37.5,63.0
1981-04-14 12:00:00,338,1981-04-14,1981-04-14 12:00:00,7051.0,3,51.0,87.0,37.5,66.0
1981-04-17 06:00:00,339,1981-04-17,1981-04-17 06:00:00,7114.0,2,36.0,64.5,27.0,46.5
1981-04-17 12:00:00,340,1981-04-17,1981-04-17 12:00:00,7114.0,2,49.5,60.0,27.0,48.0
1981-04-18 00:00:00,341,1981-04-18,1981-04-18 00:00:00,7114.0,3,43.5,66.0,25.5,52.5
1981-04-18 06:00:00,342,1981-04-18,1981-04-18 06:00:00,7134.0,3,31.5,102.0,18.0,84.0
1981-04-19 06:00:00,343,1981-04-19,1981-04-19 06:00:00,7140.0,3,25.5,96.0,19.5,81.0
1981-04-19 12:00:00,344,1981-04-19,1981-04-19 12:00:00,7142.0,3,46.5,84.0,39.0,58.5
1981-04-19 18:00:00,345,1981-04-19,1981-04-19 18:00:00,7142.0,3,45.0,87.0,45.0,63.0
1981-04-28 00:00:00,346,1981-04-28,1981-04-28 00:00:00,7205.0,1,78.0,114.0,42.0,60.0
1981-04-28 06:00:00,347,1981-04-28,1981-04-28 06:00:00,7205.0,1,55.5,133.5,43.5,64.5
1981-04-29 06:00:00,348,1981-04-29,1981-04-29 06:00:00,7212.0,2,42.0,63.0,19.5,51.0
1981-04-29 12:00:00,349,1981-04-29,1981-04-29 12:00:00,7212.0,2,43.5,64.5,21.0,54.0
1981-04-29 18:00:00,350,1981-04-29,1981-04-29 18:00:00,7212.0,2,49.5,52.5,18.0,57.0
1981-04-30 06:00:00,351,1981-04-30,1981-04-30 06:00:00,7223.0,2,51.0,55.5,18.0,43.5
1981-04-30 12:00:00,352,1981-04-30,1981-04-30 12:00:00,7223.0,2,52.5,54.0,34.5,63.0
1981-04-30 18:00:00,353,1981-04-30,1981-04-30 18:00:00,7223.0,2,43.5,57.0,18.0,57.0
1981-05-01 00:00:00,354,1981-05-01,1981-05-01 00:00:00,7223.0,2,42.0,54.0,18.0,49.5
1981-05-01 06:00:00,355,1981-05-01,1981-05-01 06:00:00,7223.0,2,48.0,64.5,16.5,48.0
1981-05-01 06:00:00,356,1981-05-01,1981-05-01 06:00:00,7232.0,2,49.5,121.5,28.5,112.5
1981-05-01 12:00:00,357,1981-05-01,1981-05-01 12:00:00,7223.0,2,45.0,51.0,16.5,52.5
1981-05-01 18:00:00,358,1981-05-01,1981-05-01 18:00:00,7223.0,2,46.5,49.5,16.5,51.0
1981-05-02 00:00:00,359,1981-05-02,1981-05-02 00:00:00,7223.0,2,51.0,60.0,16.5,51.0
1981-05-02 12:00:00,360,1981-05-02,1981-05-02 12:00:00,7242.0,2,51.0,75.0,36.0,61.5
1981-05-03 06:00:00,361,1981-05-03,1981-05-03 06:00:00,7247.0,3,39.0,67.5,25.5,57.0
1981-05-03 12:00:00,362,1981-05-03,1981-05-03 12:00:00,7247.0,3,40.5,66.0,25.5,57.0
1981-05-04 12:00:00,363,1981-05-04,1981-05-04 12:00:00,7258.0,3,48.0,70.5,30.0,70.5
1981-05-14 00:00:00,364,1981-05-14,1981-05-14 00:00:00,7338.0,3,40.5,69.0,31.5,36.0
1981-05-17 06:00:00,365,1981-05-17,1981-05-17 06:00:00,7338.0,3,72.0,133.5,39.0,61.5
1981-05-17 18:00:00,366,1981-05-17,1981-05-17 18:00:00,7338.0,3,72.0,147.0,36.0,67.5
1981-05-18 00:00:00,367,1981-05-18,1981-05-18 00:00:00,7338.0,3,72.0,157.5,51.0,76.5
1981-05-24 00:00:00,368,1981-05-24,1981-05-24 00:00:00,7430.0,3,70.5,130.5,37.5,88.5
1981-05-24 06:00:00,369,1981-05-24,1981-05-24 06:00:00,7436.0,3,34.5,106.5,15.0,100.5
1981-05-24 06:00:00,370,1981-05-24,1981-05-24 06:00:00,7430.0,3,72.0,136.5,36.0,85.5
1981-05-25 06:00:00,371,1981-05-25,1981-05-25 06:00:00,7445.0,3,31.5,114.0,13.5,100.5
1981-05-25 12:00:00,372,1981-05-25,1981-05-25 12:00:00,7445.0,3,28.5,115.5,15.0,100.5
1981-05-26 06:00:00,373,1981-05-26,1981-05-26 06:00:00,7445.0,3,27.0,120.0,19.5,97.5
1981-05-27 12:00:00,374,1981-05-27,1981-05-27 12:00:00,7466.0,3,30.0,91.5,30.0,75.0
1981-05-28 06:00:00,375,1981-05-28,1981-05-28 06:00:00,7472.0,3,27.0,105.0,30.0,79.5
1981-05-28 12:00:00,376,1981-05-28,1981-05-28 12:00:00,7472.0,3,30.0,108.0,25.5,87.0
1981-05-28 18:00:00,377,1981-05-28,1981-05-28 18:00:00,7472.0,3,33.0,111.0,25.5,87.0
1981-05-29 06:00:00,378,1981-05-29,1981-05-29 06:00:00,7472.0,3,27.0,117.0,19.5,99.0
1981-05-30 06:00:00,379,1981-05-30,1981-05-30 06:00:00,7487.0,3,49.5,75.0,42.0,52.5
1981-05-30 12:00:00,380,1981-05-30,1981-05-30 12:00:00,7488.0,3,34.5,82.5,24.0,67.5
1981-12-07 12:00:00,381,1981-12-07,1981-12-07 12:00:00,9198.0,3,16.5,85.5,9.0,84.0
1981-12-07 18:00:00,382,1981-12-07,1981-12-07 18:00:00,9198.0,3,30.0,106.5,19.5,90.0
1981-12-08 00:00:00,383,1981-12-08,1981-12-08 00:00:00,9198.0,3,30.0,109.5,19.5,90.0
1981-12-08 06:00:00,384,1981-12-08,1981-12-08 06:00:00,9198.0,3,30.0,111.0,21.0,93.0
1981-12-08 12:00:00,385,1981-12-08,1981-12-08 12:00:00,9198.0,3,30.0,112.5,21.0,93.0
1981-12-08 18:00:00,386,1981-12-08,1981-12-08 18:00:00,9198.0,3,30.0,117.0,21.0,93.0
1981-12-09 18:00:00,387,1981-12-09,1981-12-09 18:00:00,9218.0,3,15.0,88.5,16.5,88.5
1981-12-10 18:00:00,388,1981-12-10,1981-12-10 18:00:00,9226.0,3,27.0,109.5,21.0,84.0
1981-12-11 00:00:00,389,1981-12-11,1981-12-11 00:00:00,9226.0,3,27.0,108.0,18.0,87.0
1981-12-11 06:00:00,390,1981-12-11,1981-12-11 06:00:00,9226.0,3,27.0,108.0,19.5,88.5
1981-12-11 12:00:00,391,1981-12-11,1981-12-11 12:00:00,9226.0,3,27.0,108.0,21.0,88.5
1981-12-11 18:00:00,392,1981-12-11,1981-12-11 18:00:00,9226.0,3,31.5,108.0,7.5,108.0
1981-12-12 00:00:00,393,1981-12-12,1981-12-12 00:00:00,9226.0,3,30.0,109.5,16.5,96.0
1981-12-19 12:00:00,394,1981-12-19,1981-12-19 12:00:00,9289.0,3,46.5,64.5,43.5,49.5
1981-12-20 00:00:00,395,1981-12-20,1981-12-20 00:00:00,9296.0,3,48.0,52.5,37.5,60.0
1981-12-20 06:00:00,396,1981-12-20,1981-12-20 06:00:00,9296.0,3,43.5,63.0,34.5,60.0
1981-12-26 12:00:00,397,1981-12-26,1981-12-26 12:00:00,9350.0,1,33.0,69.0,27.0,54.0
1982-01-04 00:00:00,398,1982-01-04,1982-01-04 00:00:00,9412.0,3,33.0,72.0,22.5,69.0
1982-01-04 06:00:00,399,1982-01-04,1982-01-04 06:00:00,9412.0,3,33.0,70.5,19.5,72.0
1982-01-04 12:00:00,400,1982-01-04,1982-01-04 12:00:00,9412.0,3,31.5,70.5,19.5,73.5
1982-01-17 12:00:00,401,1982-01-17,1982-01-17 12:00:00,9515.0,1,51.0,79.5,21.0,46.5
1982-01-17 18:00:00,402,1982-01-17,1982-01-17 18:00:00,9515.0,1,54.0,81.0,19.5,46.5
1982-01-18 00:00:00,403,1982-01-18,1982-01-18 00:00:00,9515.0,1,55.5,85.5,19.5,48.0
1982-01-18 06:00:00,404,1982-01-18,1982-01-18 06:00:00,9515.0,1,57.0,91.5,27.0,64.5
1982-01-25 00:00:00,405,1982-01-25,1982-01-25 00:00:00,9585.0,3,31.5,76.5,16.5,82.5
1982-01-25 06:00:00,406,1982-01-25,1982-01-25 06:00:00,9585.0,3,31.5,76.5,18.0,84.0
1982-01-25 18:00:00,407,1982-01-25,1982-01-25 18:00:00,9587.0,3,31.5,76.5,16.5,76.5
1982-01-26 06:00:00,408,1982-01-26,1982-01-26 06:00:00,9594.0,3,36.0,90.0,18.0,75.0
1982-01-29 00:00:00,409,1982-01-29,1982-01-29 00:00:00,9605.0,1,37.5,63.0,15.0,13.5
1982-01-29 06:00:00,410,1982-01-29,1982-01-29 06:00:00,9605.0,1,31.5,69.0,22.5,43.5
1982-01-29 12:00:00,411,1982-01-29,1982-01-29 12:00:00,9605.0,1,39.0,69.0,24.0,49.5
1982-01-29 18:00:00,412,1982-01-29,1982-01-29 18:00:00,9605.0,1,39.0,70.5,22.5,49.5
1982-01-30 00:00:00,413,1982-01-30,1982-01-30 00:00:00,9605.0,3,33.0,73.5,22.5,49.5
1982-02-01 12:00:00,414,1982-02-01,1982-02-01 12:00:00,9621.0,2,31.5,66.0,19.5,42.0
1982-02-01 18:00:00,415,1982-02-01,1982-02-01 18:00:00,9621.0,2,40.5,66.0,21.0,45.0
1982-02-02 00:00:00,416,1982-02-02,1982-02-02 00:00:00,9621.0,1,31.5,70.5,21.0,46.5
1982-02-02 06:00:00,417,1982-02-02,1982-02-02 06:00:00,9621.0,1,31.5,72.0,22.5,54.0
1982-02-05 18:00:00,418,1982-02-05,1982-02-05 18:00:00,9656.0,2,66.0,88.5,16.5,51.0
1982-02-06 06:00:00,419,1982-02-06,1982-02-06 06:00:00,9656.0,2,37.5,69.0,25.5,54.0
1982-02-06 12:00:00,420,1982-02-06,1982-02-06 12:00:00,9656.0,2,34.5,69.0,24.0,55.5
1982-02-08 06:00:00,421,1982-02-08,1982-02-08 06:00:00,9680.0,2,22.5,85.5,10.5,37.5
1982-02-08 12:00:00,422,1982-02-08,1982-02-08 12:00:00,9680.0,2,22.5,85.5,13.5,31.5
1982-02-08 18:00:00,423,1982-02-08,1982-02-08 18:00:00,9680.0,2,22.5,85.5,13.5,33.0
1982-02-09 00:00:00,424,1982-02-09,1982-02-09 00:00:00,9680.0,1,22.5,85.5,15.0,36.0
1982-02-09 06:00:00,425,1982-02-09,1982-02-09 06:00:00,9680.0,1,22.5,84.0,13.5,33.0
1982-02-09 12:00:00,426,1982-02-09,1982-02-09 12:00:00,9680.0,1,22.5,84.0,7.5,36.0
1982-02-09 18:00:00,427,1982-02-09,1982-02-09 18:00:00,9680.0,1,25.5,79.5,19.5,46.5
1982-02-10 00:00:00,428,1982-02-10,1982-02-10 00:00:00,9680.0,1,24.0,81.0,19.5,49.5
1982-02-10 06:00:00,429,1982-02-10,1982-02-10 06:00:00,9680.0,1,22.5,84.0,18.0,43.5
1982-02-14 12:00:00,430,1982-02-14,1982-02-14 12:00:00,9719.0,1,40.5,51.0,13.5,43.5
1982-02-14 18:00:00,431,1982-02-14,1982-02-14 18:00:00,9719.0,1,31.5,70.5,18.0,48.0
1982-02-15 00:00:00,432,1982-02-15,1982-02-15 00:00:00,9719.0,1,24.0,78.0,18.0,48.0
1982-02-16 18:00:00,433,1982-02-16,1982-02-16 18:00:00,9758.0,1,31.5,106.5,19.5,90.0
1982-02-17 06:00:00,434,1982-02-17,1982-02-17 06:00:00,9758.0,1,39.0,108.0,16.5,45.0
1982-02-17 12:00:00,435,1982-02-17,1982-02-17 12:00:00,9758.0,1,39.0,115.5,16.5,43.5
1982-02-17 18:00:00,436,1982-02-17,1982-02-17 18:00:00,9758.0,1,42.0,124.5,15.0,49.5
1982-02-18 00:00:00,437,1982-02-18,1982-02-18 00:00:00,9758.0,3,43.5,126.0,19.5,55.5
1982-02-18 06:00:00,438,1982-02-18,1982-02-18 06:00:00,9758.0,3,34.5,124.5,19.5,58.5
1982-02-18 12:00:00,439,1982-02-18,1982-02-18 12:00:00,9758.0,3,36.0,127.5,19.5,58.5
1982-02-18 18:00:00,440,1982-02-18,1982-02-18 18:00:00,9758.0,3,34.5,132.0,25.5,90.0
1982-02-19 00:00:00,441,1982-02-19,1982-02-19 00:00:00,9758.0,3,36.0,133.5,22.5,55.5
1982-02-19 06:00:00,442,1982-02-19,1982-02-19 06:00:00,9758.0,3,37.5,136.5,19.5,103.5
1982-02-22 06:00:00,443,1982-02-22,1982-02-22 06:00:00,9804.0,1,24.0,67.5,12.0,51.0
1982-02-23 18:00:00,444,1982-02-23,1982-02-23 18:00:00,9810.0,2,24.0,66.0,21.0,42.0
1982-02-25 12:00:00,445,1982-02-25,1982-02-25 12:00:00,9810.0,1,15.0,90.0,18.0,42.0
1982-02-25 18:00:00,446,1982-02-25,1982-02-25 18:00:00,9810.0,1,21.0,87.0,16.5,43.5
1982-02-27 00:00:00,447,1982-02-27,1982-02-27 00:00:00,9810.0,1,21.0,87.0,18.0,54.0
1982-03-01 18:00:00,448,1982-03-01,1982-03-01 18:00:00,9855.0,3,28.5,72.0,16.5,72.0
1982-03-02 00:00:00,449,1982-03-02,1982-03-02 00:00:00,9855.0,2,25.5,90.0,15.0,78.0
1982-03-03 00:00:00,450,1982-03-03,1982-03-03 00:00:00,9848.0,2,25.5,66.0,13.5,13.5
1982-03-03 06:00:00,451,1982-03-03,1982-03-03 06:00:00,9848.0,2,25.5,67.5,13.5,16.5
1982-03-03 06:00:00,452,1982-03-03,1982-03-03 06:00:00,9871.0,2,33.0,103.5,27.0,97.5
1982-03-03 12:00:00,453,1982-03-03,1982-03-03 12:00:00,9871.0,2,33.0,120.0,22.5,93.0
1982-03-03 12:00:00,454,1982-03-03,1982-03-03 12:00:00,9848.0,2,25.5,67.5,13.5,19.5
1982-03-03 18:00:00,455,1982-03-03,1982-03-03 18:00:00,9848.0,2,25.5,69.0,21.0,42.0
1982-03-05 18:00:00,456,1982-03-05,1982-03-05 18:00:00,9871.0,3,42.0,160.5,16.5,103.5
1982-03-06 06:00:00,457,1982-03-06,1982-03-06 06:00:00,9893.0,3,28.5,120.0,18.0,105.0
1982-03-06 12:00:00,458,1982-03-06,1982-03-06 12:00:00,9892.0,3,24.0,91.5,16.5,69.0
1982-03-06 18:00:00,459,1982-03-06,1982-03-06 18:00:00,9892.0,3,24.0,105.0,19.5,76.5
1982-03-07 00:00:00,460,1982-03-07,1982-03-07 00:00:00,9892.0,1,24.0,103.5,15.0,79.5
1982-03-07 06:00:00,461,1982-03-07,1982-03-07 06:00:00,9892.0,1,25.5,105.0,16.5,79.5
1982-03-07 18:00:00,462,1982-03-07,1982-03-07 18:00:00,9900.0,1,24.0,70.5,21.0,51.0
1982-03-13 12:00:00,463,1982-03-13,1982-03-13 12:00:00,9941.0,2,31.5,69.0,18.0,40.5
1982-03-13 18:00:00,464,1982-03-13,1982-03-13 18:00:00,9941.0,2,37.5,69.0,27.0,58.5
1982-03-14 06:00:00,465,1982-03-14,1982-03-14 06:00:00,9952.0,2,30.0,75.0,18.0,52.5
1982-03-15 06:00:00,466,1982-03-15,1982-03-15 06:00:00,9961.0,1,34.5,63.0,25.5,55.5
1982-03-17 18:00:00,467,1982-03-17,1982-03-17 18:00:00,9982.0,3,36.0,108.0,21.0,103.5
1982-03-19 06:00:00,468,1982-03-19,1982-03-19 06:00:00,9994.0,2,43.5,58.5,25.5,49.5
1982-03-19 12:00:00,469,1982-03-19,1982-03-19 12:00:00,9994.0,2,45.0,57.0,21.0,52.5
1982-03-19 18:00:00,470,1982-03-19,1982-03-19 18:00:00,9994.0,2,42.0,70.5,24.0,52.5
1982-03-20 00:00:00,471,1982-03-20,1982-03-20 00:00:00,9994.0,1,33.0,72.0,22.5,51.0
1982-03-20 06:00:00,472,1982-03-20,1982-03-20 06:00:00,9994.0,1,33.0,73.5,19.5,54.0
1982-03-20 12:00:00,473,1982-03-20,1982-03-20 12:00:00,9994.0,1,33.0,72.0,21.0,57.0
1982-03-20 12:00:00,474,1982-03-20,1982-03-20 12:00:00,10016.0,1,45.0,84.0,37.5,67.5
1982-03-20 18:00:00,475,1982-03-20,1982-03-20 18:00:00,9994.0,1,31.5,75.0,21.0,57.0
1982-03-21 00:00:00,476,1982-03-21,1982-03-21 00:00:00,9994.0,1,34.5,73.5,24.0,58.5
1982-03-21 06:00:00,477,1982-03-21,1982-03-21 06:00:00,9994.0,1,37.5,75.0,25.5,60.0
1982-03-21 12:00:00,478,1982-03-21,1982-03-21 12:00:00,9994.0,1,33.0,76.5,24.0,58.5
1982-03-21 18:00:00,479,1982-03-21,1982-03-21 18:00:00,9994.0,1,33.0,76.5,24.0,58.5
1982-03-24 00:00:00,480,1982-03-24,1982-03-24 00:00:00,10041.0,3,33.0,73.5,15.0,358.5
1982-03-26 06:00:00,481,1982-03-26,1982-03-26 06:00:00,10057.0,2,25.5,66.0,19.5,25.5
1982-03-26 12:00:00,482,1982-03-26,1982-03-26 12:00:00,10057.0,2,15.0,70.5,19.5,27.0
1982-03-27 00:00:00,483,1982-03-27,1982-03-27 00:00:00,10064.0,2,13.5,67.5,16.5,28.5
1982-03-27 06:00:00,484,1982-03-27,1982-03-27 06:00:00,10064.0,2,25.5,70.5,19.5,19.5
1982-03-27 12:00:00,485,1982-03-27,1982-03-27 12:00:00,10064.0,2,25.5,72.0,18.0,42.0
1982-03-27 18:00:00,486,1982-03-27,1982-03-27 18:00:00,10064.0,2,25.5,79.5,18.0,42.0
1982-03-28 00:00:00,487,1982-03-28,1982-03-28 00:00:00,10064.0,1,25.5,81.0,15.0,27.0
1982-03-28 06:00:00,488,1982-03-28,1982-03-28 06:00:00,10064.0,1,25.5,81.0,13.5,43.5
1982-03-28 12:00:00,489,1982-03-28,1982-03-28 12:00:00,10064.0,1,10.5,76.5,13.5,43.5
1982-03-28 18:00:00,490,1982-03-28,1982-03-28 18:00:00,10064.0,1,25.5,82.5,15.0,42.0
1982-03-29 00:00:00,491,1982-03-29,1982-03-29 00:00:00,10064.0,1,24.0,82.5,7.5,42.0
1982-03-29 06:00:00,492,1982-03-29,1982-03-29 06:00:00,10064.0,1,22.5,84.0,6.0,42.0
1982-03-29 12:00:00,493,1982-03-29,1982-03-29 12:00:00,10064.0,1,25.5,81.0,12.0,45.0
1982-03-29 18:00:00,494,1982-03-29,1982-03-29 18:00:00,10064.0,1,25.5,82.5,12.0,45.0
1982-03-30 00:00:00,495,1982-03-30,1982-03-30 00:00:00,10064.0,1,25.5,82.5,13.5,43.5
1982-03-30 06:00:00,496,1982-03-30,1982-03-30 06:00:00,10064.0,1,24.0,82.5,6.0,42.0
1982-03-31 12:00:00,497,1982-03-31,1982-03-31 12:00:00,10096.0,1,33.0,100.5,16.5,87.0
1982-04-01 06:00:00,498,1982-04-01,1982-04-01 06:00:00,10101.0,3,36.0,115.5,19.5,102.0
1982-04-01 12:00:00,499,1982-04-01,1982-04-01 12:00:00,10101.0,3,40.5,118.5,13.5,103.5
1982-04-01 18:00:00,500,1982-04-01,1982-04-01 18:00:00,10104.0,3,24.0,100.5,18.0,84.0
1982-04-02 06:00:00,501,1982-04-02,1982-04-02 06:00:00,10113.0,3,30.0,102.0,19.5,88.5
1982-04-08 06:00:00,502,1982-04-08,1982-04-08 06:00:00,10171.0,3,36.0,99.0,25.5,88.5
1982-04-19 06:00:00,503,1982-04-19,1982-04-19 06:00:00,10251.0,1,33.0,114.0,27.0,99.0
1982-04-24 06:00:00,504,1982-04-24,1982-04-24 06:00:00,10298.0,3,60.0,111.0,36.0,85.5
1982-05-10 18:00:00,505,1982-05-10,1982-05-10 18:00:00,10422.0,3,25.5,117.0,25.5,87.0
1982-05-10 18:00:00,506,1982-05-10,1982-05-10 18:00:00,10423.0,3,36.0,99.0,33.0,76.5
1982-05-11 06:00:00,507,1982-05-11,1982-05-11 06:00:00,10422.0,3,34.5,103.5,28.5,87.0
1982-05-11 12:00:00,508,1982-05-11,1982-05-11 12:00:00,10422.0,3,27.0,115.5,24.0,84.0
1982-05-11 18:00:00,509,1982-05-11,1982-05-11 18:00:00,10422.0,3,30.0,117.0,25.5,90.0
1982-05-13 06:00:00,510,1982-05-13,1982-05-13 06:00:00,10446.0,3,31.5,100.5,30.0,81.0
1982-05-15 06:00:00,511,1982-05-15,1982-05-15 06:00:00,10459.0,3,33.0,102.0,30.0,82.5
1982-05-25 06:00:00,512,1982-05-25,1982-05-25 06:00:00,10529.0,3,49.5,76.5,39.0,57.0
1982-05-25 12:00:00,513,1982-05-25,1982-05-25 12:00:00,10529.0,3,46.5,81.0,39.0,57.0
1982-05-25 18:00:00,514,1982-05-25,1982-05-25 18:00:00,10529.0,3,49.5,88.5,42.0,63.0
1982-05-26 06:00:00,515,1982-05-26,1982-05-26 06:00:00,10529.0,3,51.0,99.0,37.5,72.0
1982-05-29 00:00:00,516,1982-05-29,1982-05-29 00:00:00,10565.0,3,61.5,67.5,46.5,54.0
1982-05-30 06:00:00,517,1982-05-30,1982-05-30 06:00:00,10572.0,3,40.5,90.0,33.0,91.5
1982-12-07 06:00:00,518,1982-12-07,1982-12-07 06:00:00,12271.0,1,33.0,73.5,24.0,46.5
1982-12-07 12:00:00,519,1982-12-07,1982-12-07 12:00:00,12271.0,1,33.0,75.0,22.5,46.5
1982-12-07 18:00:00,520,1982-12-07,1982-12-07 18:00:00,12271.0,1,31.5,73.5,22.5,49.5
1982-12-08 00:00:00,521,1982-12-08,1982-12-08 00:00:00,12271.0,1,31.5,75.0,22.5,49.5
1982-12-08 06:00:00,522,1982-12-08,1982-12-08 06:00:00,12271.0,1,33.0,75.0,22.5,48.0
1982-12-08 12:00:00,523,1982-12-08,1982-12-08 12:00:00,12271.0,1,28.5,82.5,22.5,46.5
1982-12-08 18:00:00,524,1982-12-08,1982-12-08 18:00:00,12271.0,1,33.0,76.5,22.5,48.0
1982-12-09 00:00:00,525,1982-12-09,1982-12-09 00:00:00,12271.0,1,33.0,76.5,24.0,58.5
1982-12-09 06:00:00,526,1982-12-09,1982-12-09 06:00:00,12271.0,1,33.0,102.0,24.0,64.5
1982-12-10 18:00:00,527,1982-12-10,1982-12-10 18:00:00,12302.0,1,28.5,67.5,21.0,51.0
1982-12-11 00:00:00,528,1982-12-11,1982-12-11 00:00:00,12302.0,1,30.0,73.5,19.5,49.5
1982-12-11 06:00:00,529,1982-12-11,1982-12-11 06:00:00,12302.0,1,31.5,75.0,19.5,51.0
1982-12-11 12:00:00,530,1982-12-11,1982-12-11 12:00:00,12302.0,1,30.0,78.0,19.5,52.5
1982-12-11 18:00:00,531,1982-12-11,1982-12-11 18:00:00,12302.0,1,30.0,78.0,22.5,61.5
1982-12-29 12:00:00,532,1982-12-29,1982-12-29 12:00:00,12431.0,2,28.5,70.5,24.0,33.0
1983-01-02 12:00:00,533,1983-01-02,1983-01-02 12:00:00,12467.0,2,40.5,64.5,28.5,49.5
1983-01-02 18:00:00,534,1983-01-02,1983-01-02 18:00:00,12467.0,2,40.5,67.5,27.0,46.5
